,순위,title,genre,year,date,rating,vote_count,plot,main_act,,
2630,244.0,워싱턴 스퀘어,드라마,,,6,1,"딸의 사랑을 둘러싸고 벌어지는 딸과 아버지의 갈등을 다룬 헨리 제임스의 대표작. 부패한 구세계(유럽)과 순진한 신세계(미국) 두 세계의 문화를 체험하고 양자의 갈등과 충돌을 작품의 주제로 삼은 영미 문학의 거장으로, 조이스, 울프 등이 사용한 의식의 흐름 기법과 모더니즘 문학, 현대 소설 비평론에 많은 영향을 미쳤다.작가는 관습에 얽매이지 않는 상상력과 자유로운 영혼을 지닌 주인공이 억압적인 환경 속에서 어떻게 선장하고 좌절하는지를 섬세한 심리 묘사와 밀도 높은 문체로 그려내고 있다. 의사인 오스틴 슬로퍼는 교양과 양심을 지닌 완벽한 인물이지만 평범하고 둔한 딸 캐서린을 인정하지 못하는 편협한 인물이다. 반면, 캐서린에게 접근하는 모리스 타운센드는 자유분방하고 매력적인 젊은이지만 타인을 전혀 이해하지 않는다..",헨리 제임스,,
2631,245.0,일리움,드라마,,,6,1,"신화의 주인공들과 떠나는 40세기 스페이스 오디세이[일리움]은 가히 ‘우아한 괴물’ 혹은 ‘장대한 스케일의 우주 오페라’로 불려도 좋을 방대한 걸작이며, 문학적 품질과 읽는 즐거움을 다 같이 갖춘 현대 미국 소설이다. 오천 년이란 시간과 태양계 전체를 아우르는 공간을 마음대로 휘젓고 다니며 벌어지는 스토리는 각 시대의 수많은 등장인물과 여러 가닥의 이야기로 인해 독자의 지적인 집중력을 끊임없이 요구하면서도, 도저히 손에서 책을 뗄 수 없게 만드는 일관된 재미와 탁월한 유머, 손에 땀을 쥐게 하는 응집력, 그리고 결국 그 모든 스토리가 교묘하게 하나로 결집되는 창의력이 눈부시게 돋보인다. 그리스 신화와 호머의 기념비적 서사시 [일리아드]를 기본 틀로 삼으면서도 셰익스피어, 브라우닝, 프루스트, 웰즈 등의 고전..",댄 시먼스,,
2632,246.0,파멜라 2,드라마,,,6,1,"18세기 유럽의 최고 인기 소설!'서구 근대 소설의 효시'로 인정받는 새뮤얼 리처드슨의 장편소설『파멜라』제2권. 18세기 유럽에서 높은 인기를 누린 소설이자 당대에 큰 영향을 미친 소설이었으며, 최초의 서간체 소설로도 알려져 있다. 영국의 성공한 인쇄업자였던 새뮤얼 리처드슨은 동료로부터 편지 쓰기에 익숙하지 않은 일반인들에게 모범적 편지 형식을 보여주는 서한집을 써달라는 권유를 받고 이 소설을 집필하였다. 영국 귀족 부인의 몸종인 15세 소녀 파멜라. 이 소설은 파멜라가 자신을 농락하려는 귀족 부인의 아들에 맞서 끝까지 부정한 관계를 거부하고 정조를 지키다 결국 그의 마음을 돌려 정식 결혼에 이르는 과정을 그리고 있다. 어떠한 악의 상황에서도 끝까지 굴복하지 않고 미덕을 지키면 보상을 받게 된다는 교훈을 전..",새뮤얼 리처드슨,,
2633,247.0,서정록을 찾아서,드라마,,,6,1,"700년 전 익재 이제현의 특별한 작시 여행 <서정록>. <서정록>은 14세기 이제현이 원나라 대륙을 가로질러 사천성 야미산까지 여행하고 나서 엮은 시집이다. 이 책은 <서정록>의 기행을 지도와 답사, 자료를 통해 따라가며 이제현의 시와 그의 삶을 살펴보고, 그를 통해 당시 고려의 모습, 중국의 모습을 생생하게 재현한다.",지영재,,
2634,248.0,길에서 띄우는 편지,드라마,,,6,1,"이 책은 <익재난고>와 <역옹패설>에서 이제현의 문학을 잘 보여주는 글을 뽑아 엮은 것이다. 소악부 9수를 비롯하여 중국 여행길에서 쓴 시, 아름다운 고국의 자연을 노래한 시까지 합해 180여 수의 시를 실었고, 시정의 여러 가지 이야기, 시 평론, 상소문, 책문, 편지글 가운데 뛰어난 산문 80여 편을 뽑아 실었다.이 책 <길에서 띄우는 편지>에서 임금의 총애를 받고 정승의 자리까지 올랐으나, 힘 없는 나라 백성으로 태어나 오랜 세월 고국을 떠나 살 수밖에 없었던 이제현의 울분과 그리움을 만날 수 있다.",이제현,,
2635,249.0,허세욱의 한시 특강,드라마,,,6,1,"이 책은 일반 독자층을 대상으로 한 책으로, 전문적인 내용을 비전공인 일반 독자들도 쉽게 이해할 수 있도록 풀어쓴 교양 도서이다.",허세욱,,
2636,250.0,재즈,드라마,,,6,1,"노벨 문학상을 수상한 저자의 대표작. 남편은 딸 같은 소녀를 지독하게 사랑한 나머지 총으로 쏘아 죽인다. 아내는 그 소녀를 끔찍하게 미워한 나머지 장례식에서 난동을 부린다. 소녀는 자기 자신을 너무나 싫어한 나머지 죽음을 자청한다. 그리고 또 다른 소녀가 그들의 삶 속으로 뛰어든다. 애욕의 삼각관계, 질투, 살인, 그리고 구원, 섹스와 영성, 굴종과 해방, 시골과 도시, 남성의 삶과 여성의 삶에 대한 이야기. 양장본.",토니 모리슨,,
2637,251.0,요헨의 선택,드라마,,,6,1,"청소년 범죄, 마약 중독, 인종적 증오 등을 주제로 많은 글을 써서 유럽 전역에서 유명한 청소년 작가가 된 한스-게오르크 노아크의 첫 청소년 소설. 한번 엉켜버린 실타래처럼 자신의 의지와는 상관없이 계속 어긋나기만 하는 소년, 요헨의 삶과 그 안에서 방황하고 비뚤어져 가는 요헨의 모습을 그리고 있다.'좋은 가정 출신의 반듯하고 귀여운 소년'이라 불리는 13살 요헨. 그는 부모가 이혼한 뒤 처음 한동안 엄마와 더 많은 시간을 함께할 수 있음을 기뻐한다. 그러나 엄마에게 새 남자친구가 생기면서 자신이 설 자리가 자꾸 줄어든다고 생각한 요헨은 그 빈자리를 어른스러워 보이는 악셀과 여자친구 엘비라로 채운다. 그들에게 훔친 물건을 선물하다 발각된 요헨은 자신을 비난하던 반 친구와 싸움을 벌이다 유리병으로 그를 때리게..",한스 게오르크 노아크,,
2638,252.0,해롤드 핀터 전집 3,드라마,,,6,1,"한국인이 가장 선호하는 영국 현대 극작가 중 하나인 해롤드 핀터의 작품 전체를 번역한 시리즈 제3권. <밤나들이>, <정부>, <티파니>, <지하 아파트> 를 수록했다. 해롤드 핀터는 삶의 무의미성을 보여주며 보이지 않는 힘에 의해서 끝없이 조롱당하는 인간의 실존적 상황을 다루려고 했다. 그는 특유의 구성과 화술을 구사하여 아주 일상적으로 보이는 상황을 극 속에 도입하면서 사실은 모호하기 짝이 없는 인간관계를 설정해 놓는다. 핀터의 극이 현실을 반영하는 사실주의 연극이 아닌 것은 그가 극한 상황에 처한 인간이 겪는 자아 분열에 문제에 관심을 두고 인간의 내면세계를 중시하는 점에서 드러난다.",해럴드 핀터,,
2639,253.0,해롤드 핀터 전집 6,드라마,,,6,1,"한국인이 가장 선호하는 영국 현대 극작가 중 하나인 해롤드 핀터의 작품 전체를 번역한 시리즈 제6권. <컬렉션>, <풍경>, <침묵>, <옛 시절> 을 수록했다. 해롤드 핀터는 삶의 무의미성을 보여주며 보이지 않는 힘에 의해서 끝없이 조롱당하는 인간의 실존적 상황을 다루려고 했다. 그는 특유의 구성과 화술을 구사하여 아주 일상적으로 보이는 상황을 극 속에 도입하면서 사실은 모호하기 짝이 없는 인간관계를 설정해 놓는다. 핀터의 극이 현실을 반영하는 사실주의 연극이 아닌 것은 그가 극한 상황에 처한 인간이 겪는 자아 분열에 문제에 관심을 두고 인간의 내면세계를 중시하는 점에서 드러난다.",해럴드 핀터,,
2640,254.0,한중록,드라마,,,6,1,"사도세자의 빈궁이며정조의 어머니인 혜경궁 홍씨가 60 평생의 한 많은 이야기를 적은 책. 섬세하고 아담한 궁중체의 문장, 우아한 문체 속에 등장 인물의 성격을 선명하게 그려낸 점등으로 한국 산문 문학의 정수로 평가되기도 한다. 높은 사료적 가치 등으로 <인현왕후전>과 함께 궁중 문학의 쌍벽을 이루는 작품.",혜경궁 홍씨,,
2641,255.0,해롤드 핀터 전집 7,드라마,,,6,1,"한국인이 가장 선호하는 영국 현대 극작가 중 하나인 해롤드 핀터의 작품 전체를 번역한 시리즈 제7권. <사장된 땅>, <난쟁이들>, <축하파티> 를 수록했다. 해롤드 핀터는 삶의 무의미성을 보여주며 보이지 않는 힘에 의해서 끝없이 조롱당하는 인간의 실존적 상황을 다루려고 했다. 그는 특유의 구성과 화술을 구사하여 아주 일상적으로 보이는 상황을 극 속에 도입하면서 사실은 모호하기 짝이 없는 인간관계를 설정해 놓는다. 핀터의 극이 현실을 반영하는 사실주의 연극이 아닌 것은 그가 극한 상황에 처한 인간이 겪는 자아 분열에 문제에 관심을 두고 인간의 내면세계를 중시하는 점에서 드러난다.",해럴드 핀터,,
2642,256.0,나 제왕의 생애,드라마,,,6,1,"광대가 되어 세상을 떠돈 어린 제왕의 일생'중국 문단의 선봉장', '중국 제3세대 문학의 대표자'로 불리는 중국의 대표 소설가, 쑤퉁의 장편소설. 소설집 <이혼 지침서>와 장편소설 <쌀>로 국내에 소개된 작가가 이번 작품에서 섭나라라는 가상의 왕조를 배경으로, 열네 살 어린 나이에 제왕이 된 한 남자의 삶을 그려내고 있다.  주인공 단백은 갑작스레 제왕의 자리에 올라 세상을 지배할 권한을 갖게 된다. 그러나 실제로 그는 정치적 음모의 희생양일 뿐, 아무것도 할 수 없는 무력한 제왕일 뿐이다. 하늘을 나는 새를 동경하며 매인 데 없이 훨훨 날 수 있기를 소망하던 단백은 음모와 정치적 투쟁, 숨막히는 궁중 생활 끝에 궁에서 벗어나 '줄타기 왕'으로 명성을 얻게 되는데…. ▶ 작품 자세히 들..",쑤퉁,,
2643,257.0,콧수염,드라마,,,6,1,"1986년 프랑스에서 처음 발표되자마자 몽상과 현실을 교묘하게 교차시키는 특이한 작가로 일약 주목을 받으며 예상치 못한 대중적 호응을 얻으며 대성공을 거둔 『콧수염』은 “명백한 사실을 부정하기 시작하면 과연 어떻게 될까?”라는 아주 재미있어 보이는 가정에서 출발한다. 어느 날 아침 남편은 아내를 깜짝 놀래 주려고 콧수염을 깎는다. 하지만 아내는 아무 반응도 보이지 않으며 급기야는 남편이 본래 있지도 않은 수염을 깎았다고 주장한다며 미치광이로 몰아가는데……. 현재 사회에 만연해 있는 극단적인 개인주의와 무관심, 그리고 그 속에서 자라나는 광기의 측면을 극도의 서스펜스와 절묘하게 조화시킨 이 작품은, 많은 비평가들로 하여금 작가 카레르를 지극히 일상적인 우리의 삶을 악몽으로 새로이 묘사하고 정의하는 헨리 제임스..",엠마뉘엘 카레르,,
2644,258.0,광인,드라마,,,6,1,"<피아오 아저씨의 생일파티>, <니하오 미스터 빈> 작가, 하진의 대표작. 전미 도서상, 펜 코프너 문학상 수상 작가인 하진, 그에게 인생의 전환점이었던 톈안먼 사건을 배경으로, 고뇌하는 지식인의 모습을 위트와 유머로 풀어내고 있다. 1989년 봄, 누구보다 왕성하게 활동하던 샨닝 대학 중문학부의 양 교수가 갑작스럽게 뇌졸중으로 쓰러진다. 주인공 지안은 양 교수의 딸 메이메이와 약혼한 상태이며, 양 교수의 지도 아래 베이징 대학 고전문학부 박사 과정에 입학하기 위해 시험을 준비하는 중이다. 양 교수가 쓰러진 뒤, 지안은 학부의 부탁으로 매일 오후 양 교수를 간병하는 일을 맡게 된다. 양 교수를 간병하는 동안 지안은 양 교수의 비밀스런 과거, 대학 내의 정치적 음모, 학자의 존재 가치에 ..",하 진,,
2645,259.0,소립자,드라마,,,9,221,"현대 프랑스 문단에서 가장 주목받는 작가인 미셸 우엘벡의 장편소설. '리르'지가 선정한 1998년 최고의 책이기도 하다. 미셸과 브뤼노-서로 상반된 두 형제의 삶을 통해, 서구 문명의 자멸과 해체과정을 그리고 있다. 베르베르와 쌍뻬 등의 작품을 작업해온 이세욱씨의 번역이 깔끔하다.한 개인은 그 자신인 동시에 그가 속한 세대와 사회 자체이기도 하다. '시대의 징후를 드러'내거나 '변화를 이끌어내는' 개인은, '그'인 동시에 '그들'이기도 한 것이다. 지은이는 주인공들의 가계를 통해, 2차대전 이후부터 현재까지 서구문명의 변화과정을 스케치한다.부모의 애정을 받지 못하고 자란 두 형제는 평생 감정적.정신적 장애를 안고 살아가게 된다. 형 브뤼노는 성행위에 집착하지만 한순간도 만족을 얻지 못한다. 동생 미셸은 촉망..",미셸 우엘벡,,
2646,260.0,포스트잇 라이프,드라마,,,6,1,"이혼한 엄마와 함께 사는 10대 딸의 애틋한 성장기. 철없는 10대 딸과 암 투병 중인 싱글맘이 냉장고에 메모를 붙이며 이야기를 주고 받는 구성의 소설이다. 독특한 형식과 재기발랄한 감성의 조화가 돋보이는, 영국 작가 앨리스 카이퍼즈의 데뷔작이다.",앨리스 카이퍼즈,,
